,co2,co2-Stdev,ch4,ch4-Stdev,co,co-Stdev,AT,AT-Stdev,AP,AP-Stdev,RH,RH-Stdev,WS,WS-Stdev,WD,WD-Stdev
2018-01-17 09:00:00,412.646,0.024,1942.53,0.45,128.438,0.683,-4.466,0.192,945.622,0.141,80.632,2.325,2.459,0.647,163.81,22.905
2018-01-17 10:00:00,412.641,0.046,1943.07,0.283,128.453,0.734,-4.616,0.241,946.203,0.162,82.162,3.075,3.257,0.718,163.064,20.646
2018-01-17 11:00:00,412.51,0.018,1942.61,0.158,127.727,0.642,-4.774,0.381,946.595,0.134,81.024,2.587,3.597,0.786,154.766,13.233
2018-01-17 12:00:00,412.482,0.013,1943.06,0.165,127.825,0.696,-4.984,0.141,947.089,0.184,81.13,1.366,3.985,0.575,153.046,11.294
2018-01-17 13:00:00,412.397,0.046,1942.85,0.253,127.284,0.618,-5.35,0.128,947.611,0.117,82.003,1.444,2.929,0.724,160.985,15.311
2018-01-17 14:00:00,412.221,0.057,1941.49,0.495,125.856,0.927,-5.598,0.135,947.886,0.087,82.301,1.102,3.333,0.738,170.432,13.596
2018-01-17 15:00:00,411.873,0.087,1937.89,0.88,122.595,0.773,-5.697,0.158,948.28,0.16,82.51,1.141,3.247,0.672,169.862,12.168
2018-01-17 16:00:00,411.614,0.081,1935.34,0.816,120.331,1.03,-5.396,0.114,948.757,0.159,82.098,0.978,4.015,0.708,162.236,10.78
2018-01-17 17:00:00,411.36,0.043,1932.99,0.337,118.326,0.739,-4.995,0.24,949.281,0.141,79.641,3.53,4.612,0.798,145.816,10.798
2018-01-17 18:00:00,411.31,0.008,1932.57,0.15,117.818,0.725,-5.175,0.265,949.702,0.111,79.872,3.149,3.272,0.53,145.815,12.939
2018-01-17 19:00:00,411.374,0.045,1932.81,0.273,117.96,0.714,-5.752,0.127,950.03,0.106,81.818,1.177,3.194,0.458,163.247,12.974
2018-01-17 20:00:00,411.567,0.086,1934.02,0.632,119.142,0.785,-5.641,0.252,950.428,0.105,80.237,1.758,3.564,0.603,159.31,14.245
2018-01-17 21:00:00,411.726,0.057,1935.55,0.602,120.21,0.776,-5.814,0.19,950.822,0.134,81.098,1.977,4.039,0.744,159.779,14.129
2018-01-17 22:00:00,411.76,0.03,1936.68,0.221,120.671,0.606,-5.821,0.398,951.171,0.115,77.716,3.291,4.86,1.11,139.885,9.906
2018-01-17 23:00:00,411.731,0.011,1936.67,0.155,120.647,0.58,-6.282,0.173,951.412,0.084,80.566,1.522,3.958,0.685,155.902,12.122
2018-01-18 00:00:00,411.664,0.035,1936.79,0.067,120.257,0.775,-6.172,0.204,951.692,0.093,80.788,1.469,4.142,0.919,160.484,15.745
2018-01-18 01:00:00,411.541,0.048,1936.32,0.431,119.584,0.744,-6.153,0.136,951.815,0.059,81.686,1.175,3.734,0.847,154.022,15.968
2018-01-18 02:00:00,411.404,0.031,1934.74,0.331,118.353,0.73,-5.768,0.247,951.854,0.077,80.502,1.828,3.766,0.598,152.751,15.379
2018-01-18 03:00:00,411.274,0.04,1933.78,0.301,117.346,0.772,-5.401,0.175,951.906,0.049,81.121,1.572,4.683,0.641,160.609,15.4
2018-01-18 04:00:00,411.226,0.028,1933.61,0.165,117.087,0.651,-5.701,0.13,951.987,0.033,83.6,1.078,3.626,0.661,154.814,10.894
2018-01-18 05:00:00,411.172,0.011,1933.43,0.141,116.759,0.735,-5.496,0.188,951.97,0.04,82.681,1.531,3.098,0.865,147.485,11.218
2018-01-18 06:00:00,411.165,0.029,1932.91,0.192,116.302,0.657,-5.376,0.197,952.077,0.052,80.457,2.091,3.041,0.467,146.666,12.052
2018-01-18 07:00:00,411.34,0.073,1933.94,0.501,117.121,0.714,-5.538,0.113,952.106,0.043,78.327,2.31,2.883,0.439,144.471,12.097
2018-01-18 08:00:00,411.53,0.083,1935.8,0.882,118.188,0.995,-5.506,0.134,952.162,0.062,73.025,2.193,4.028,0.775,132.378,10.807
2018-01-18 09:00:00,411.632,0.061,1937.03,0.682,119.201,0.726,-5.462,0.127,952.169,0.045,70.882,2.12,3.881,0.863,128.021,13.611
2018-01-18 10:00:00,411.786,0.038,1938.22,0.262,119.874,0.711,-5.071,0.191,952.062,0.06,66.867,1.691,4.646,0.688,120.336,10.056
2018-01-18 11:00:00,411.849,0.027,1938.91,0.377,120.736,0.71,-5.21,0.204,951.7,0.152,69.131,1.868,4.207,0.864,130.332,10.301
2018-01-18 12:00:00,411.949,0.044,1940.13,0.312,121.585,0.823,-5.052,0.137,951.313,0.088,68.229,1.518,5.022,0.531,131.936,6.34
2018-01-18 13:00:00,412.122,0.066,1941.39,0.5,123.029,0.811,-5.002,0.229,950.98,0.092,68.911,1.479,5.41,0.522,134.116,4.957
2018-01-18 14:00:00,412.313,0.045,1943.0,0.458,124.336,0.728,-4.719,0.152,950.876,0.058,69.181,1.814,5.989,0.714,137.493,8.159
2018-01-18 15:00:00,412.442,0.021,1944.25,0.265,125.112,0.598,-4.923,0.264,950.592,0.146,71.079,2.226,4.99,1.147,139.94,11.156
2018-01-18 16:00:00,412.566,0.025,1945.52,0.252,126.06,0.737,-4.822,0.341,950.304,0.046,70.296,2.612,4.232,0.642,144.587,12.14
2018-01-18 17:00:00,412.573,0.031,1945.31,0.274,126.149,0.792,-4.754,0.095,950.266,0.055,70.322,0.829,5.275,1.127,150.266,7.163
2018-01-18 18:00:00,412.664,0.021,1946.1,0.289,127.044,0.796,-4.564,0.121,950.26,0.05,69.865,1.149,6.251,0.576,154.14,9.448
2018-01-18 19:00:00,412.74,0.022,1947.11,0.383,127.746,0.759,-4.201,0.147,950.422,0.18,70.94,1.803,6.588,0.926,150.13,7.293
2018-01-18 20:00:00,412.816,0.043,1948.47,0.421,128.169,0.658,-4.122,0.125,950.964,0.16,75.047,0.928,3.84,1.652,157.118,12.614
2018-01-18 21:00:00,412.987,0.085,1949.16,0.09,128.88,0.852,-3.281,0.243,951.362,0.16,72.393,1.64,2.55,0.851,149.608,22.1
2018-01-18 22:00:00,413.142,0.027,1949.56,0.242,129.783,0.722,-3.685,0.463,951.928,0.182,86.158,7.067,3.55,0.995,156.462,13.177
2018-01-18 23:00:00,413.106,0.079,1950.81,1.188,129.596,0.782,-4.284,0.234,952.349,0.151,93.6,3.408,2.471,1.06,197.273,18.939
2018-01-19 00:00:00,413.584,0.219,1957.05,2.35,132.692,1.668,-4.802,0.275,952.729,0.1,97.408,0.992,2.908,1.056,203.872,9.984
2018-01-19 01:00:00,413.756,0.076,1958.72,0.775,133.974,0.774,-5.332,0.093,953.16,0.195,92.921,6.022,4.595,1.21,175.427,16.764
2018-01-19 02:00:00,413.731,0.049,1957.42,0.573,133.46,0.751,-4.992,0.126,953.68,0.18,70.393,3.027,5.615,1.48,158.343,12.568
2018-01-19 03:00:00,414.145,0.214,1962.08,2.375,136.381,1.595,-4.892,0.088,954.043,0.119,62.731,1.41,5.202,1.275,162.775,14.502
2018-01-19 04:00:00,414.483,0.053,1966.09,0.556,138.891,0.71,-5.296,0.385,954.492,0.191,64.82,4.229,6.007,0.821,157.503,9.741
2018-01-19 05:00:00,414.231,0.092,1964.08,0.835,137.532,0.802,-5.9,0.293,954.774,0.055,67.645,2.458,5.85,0.858,163.795,10.043
2018-01-19 06:00:00,414.053,0.127,1962.51,1.266,136.835,0.888,-6.389,0.129,954.891,0.048,70.18,2.476,5.246,0.673,160.699,7.229
2018-01-19 07:00:00,413.862,0.037,1960.38,0.518,136.17,0.612,-6.104,0.282,955.279,0.15,67.293,2.221,4.519,0.553,164.583,5.752
2018-01-19 08:00:00,413.926,0.096,1960.43,0.778,136.842,0.754,-6.004,0.235,955.583,0.042,70.386,4.65,4.268,0.529,166.655,9.731
2018-01-19 09:00:00,414.166,0.041,1962.0,0.183,139.051,0.822,-5.94,0.18,955.769,0.05,73.463,1.867,3.831,0.572,149.093,9.256
2018-01-19 10:00:00,414.154,0.04,1961.63,0.343,139.886,0.67,-5.523,0.194,955.848,0.034,68.592,1.583,3.406,0.481,161.117,11.395
2018-01-19 11:00:00,413.984,0.07,1960.43,0.691,138.421,0.805,-5.537,0.339,955.823,0.044,70.729,4.488,2.669,0.576,132.145,18.153
2018-01-19 12:00:00,413.677,0.106,1957.21,1.194,135.891,1.245,-4.714,0.329,955.702,0.044,65.074,1.578,2.867,1.257,153.802,27.867
2018-01-19 13:00:00,413.443,0.115,1954.42,1.321,133.667,1.194,-4.546,0.235,955.553,0.041,65.76,1.45,1.309,0.596,117.791,57.7
2018-01-19 14:00:00,413.155,0.144,1950.97,1.644,131.024,1.332,-4.503,0.187,955.471,0.02,64.685,1.817,1.424,0.684,97.374,26.348
2018-01-19 15:00:00,413.068,0.072,1948.76,0.389,129.704,0.697,-4.342,0.106,955.549,0.042,64.053,1.901,2.736,0.605,136.177,19.226
2018-01-19 16:00:00,413.247,0.023,1948.17,0.435,129.497,0.61,-4.666,0.161,955.529,0.04,69.76,2.171,3.32,0.549,156.938,17.899
2018-01-19 17:00:00,413.172,0.035,1946.0,0.782,128.062,0.754,-4.639,0.323,955.443,0.059,68.449,3.846,7.347,1.232,131.831,5.432
2018-01-19 18:00:00,413.197,0.032,1947.13,0.791,128.54,0.887,-5.307,0.653,955.31,0.065,75.157,7.418,7.206,1.273,141.871,9.035
2018-01-19 19:00:00,413.3,0.081,1947.64,0.181,129.067,0.92,-5.793,0.198,955.124,0.04,80.382,1.533,5.642,0.864,151.538,9.127
2018-01-19 20:00:00,413.466,0.058,1947.76,0.251,129.144,0.704,-5.774,0.203,955.039,0.041,78.009,2.0,5.228,0.449,147.509,6.885
2018-01-19 21:00:00,413.65,0.084,1949.5,0.958,129.942,0.733,-6.016,0.17,954.969,0.066,78.789,0.98,5.652,0.746,139.294,7.004
2018-01-19 22:00:00,413.803,0.033,1951.44,0.291,130.945,0.73,-6.272,0.15,954.72,0.094,78.895,1.287,6.471,0.553,148.395,7.356
2018-01-19 23:00:00,413.904,0.016,1952.7,0.235,131.551,0.646,-6.212,0.259,954.478,0.132,77.972,3.132,5.606,0.789,143.631,11.732
2018-01-20 00:00:00,413.846,0.041,1952.77,0.169,131.307,0.606,-6.005,0.187,954.298,0.085,72.352,2.38,5.994,1.617,135.402,11.945
2018-01-20 01:00:00,413.575,0.114,1950.95,0.94,129.643,0.793,-6.316,0.204,954.014,0.108,71.694,4.49,8.262,1.145,128.731,4.561
2018-01-20 02:00:00,413.398,0.011,1949.9,0.195,128.758,0.629,-7.012,0.599,953.728,0.133,69.574,7.22,6.344,1.646,138.87,16.787
2018-01-20 03:00:00,413.43,0.031,1950.62,0.227,128.988,0.572,-7.902,0.255,953.24,0.176,74.435,5.88,4.73,0.483,152.412,10.416
2018-01-20 04:00:00,413.502,0.009,1951.24,0.072,129.548,0.735,-7.667,0.296,952.844,0.041,66.462,2.881,3.991,0.792,144.453,11.833
2018-01-20 05:00:00,413.53,0.014,1951.17,0.083,129.86,0.617,-7.442,0.106,952.544,0.156,63.278,0.816,4.005,0.982,145.838,12.733
2018-01-20 06:00:00,413.505,0.014,1951.08,0.11,129.891,0.624,-7.344,0.128,952.28,0.074,61.579,0.929,5.563,0.804,144.389,8.077
2018-01-20 07:00:00,413.539,0.024,1951.35,0.2,130.027,0.622,-7.457,0.092,952.082,0.049,62.382,0.565,4.888,0.735,144.443,6.5
2018-01-20 08:00:00,413.557,0.014,1951.59,0.083,130.444,0.553,-7.407,0.097,951.852,0.112,63.109,0.622,4.301,0.497,150.546,7.174
2018-01-20 09:00:00,413.519,0.012,1951.34,0.087,130.253,0.672,-7.491,0.088,951.618,0.028,62.796,0.536,4.311,0.494,148.476,6.464
2018-01-20 10:00:00,413.486,0.017,1951.24,0.102,130.116,0.63,-7.389,0.067,951.375,0.105,61.746,0.464,4.325,0.434,151.812,6.21
2018-01-20 11:00:00,413.441,0.015,1950.9,0.136,129.966,0.607,-7.237,0.123,951.059,0.135,60.54,0.689,3.679,0.643,155.305,8.809
2018-01-20 12:00:00,413.437,0.02,1950.84,0.144,129.934,0.6,-7.338,0.166,950.633,0.114,60.618,0.799,2.535,0.344,146.129,9.619
2018-01-20 13:00:00,413.274,0.036,1949.67,0.182,129.192,0.536,-7.296,0.176,950.406,0.055,59.083,1.36,2.965,0.468,147.563,10.161
2018-01-20 14:00:00,413.298,0.041,1950.29,0.569,129.025,0.625,-6.814,0.227,950.227,0.051,56.768,0.914,2.321,0.357,153.017,6.504
2018-01-20 15:00:00,413.38,0.051,1951.29,0.589,129.137,0.785,-6.731,0.129,950.19,0.018,55.812,0.795,2.245,0.356,140.863,7.608
2018-01-20 16:00:00,413.483,0.068,1952.2,0.494,129.481,0.79,-6.748,0.093,950.127,0.04,55.715,0.559,2.773,0.248,152.159,6.263
2018-01-20 17:00:00,413.859,0.188,1954.23,0.852,130.77,0.85,-6.7,0.223,950.093,0.031,57.27,0.962,2.313,0.818,158.816,13.243
2018-01-20 18:00:00,414.228,0.155,1955.78,0.675,131.75,0.854,-6.336,0.167,950.267,0.057,58.775,1.512,0.823,0.375,220.257,51.024
2018-01-20 19:00:00,413.967,0.331,1954.74,1.418,130.94,1.375,-6.54,0.167,950.487,0.092,59.489,1.404,2.519,0.561,204.425,11.686
2018-01-20 20:00:00,414.29,0.168,1956.48,0.738,132.002,0.869,-6.441,0.157,950.773,0.079,62.357,2.128,2.423,0.542,200.228,7.888
2018-01-20 21:00:00,414.239,0.106,1956.28,0.419,131.992,0.739,-6.835,0.096,951.076,0.12,67.126,2.311,3.541,0.387,188.95,2.894
2018-01-20 22:00:00,414.211,0.127,1956.36,0.408,132.019,0.894,-7.114,0.068,951.288,0.123,72.527,0.741,3.087,0.357,185.439,5.2
2018-01-20 23:00:00,414.24,0.08,1956.85,0.421,131.721,0.731,-7.15,0.052,951.69,0.092,73.998,0.613,2.984,0.256,189.134,2.801
2018-01-21 00:00:00,414.268,0.056,1957.09,0.227,131.885,0.754,-7.31,0.104,951.878,0.038,77.968,1.708,2.788,0.604,184.753,5.011
2018-01-21 01:00:00,414.052,0.065,1956.17,0.333,131.081,0.653,-7.341,0.067,952.252,0.135,79.76,0.686,3.44,0.541,185.887,5.301
2018-01-21 02:00:00,413.978,0.029,1955.82,0.179,131.22,0.668,-7.214,0.085,952.618,0.16,79.388,0.636,2.72,0.597,176.079,8.644
2018-01-21 03:00:00,413.944,0.039,1955.55,0.285,130.95,0.698,-7.186,0.085,953.024,0.063,80.586,0.671,2.748,0.45,179.092,7.413
2018-01-21 04:00:00,413.929,0.024,1955.32,0.166,130.961,0.703,-7.194,0.078,953.165,0.021,81.169,0.549,2.462,0.307,177.194,7.876
2018-01-21 05:00:00,413.943,0.076,1955.57,0.496,130.583,0.819,-7.174,0.137,953.347,0.123,78.543,1.055,2.549,0.411,179.53,8.592
2018-01-21 06:00:00,414.024,0.035,1955.95,0.059,131.259,0.722,-7.011,0.091,953.679,0.097,79.569,1.139,2.459,0.897,180.099,9.868
2018-01-21 07:00:00,414.061,0.018,1955.95,0.073,130.814,0.813,-7.073,0.127,954.05,0.086,82.051,1.897,2.491,0.799,173.416,12.849
2018-01-21 08:00:00,414.135,0.034,1955.95,0.067,130.97,0.723,-7.01,0.061,954.544,0.166,83.939,0.429,2.784,0.559,172.543,16.772
2018-01-21 09:00:00,414.258,0.024,1956.24,0.106,131.198,0.673,-7.069,0.094,955.005,0.103,84.053,0.478,3.067,0.728,176.667,11.47
2018-01-21 10:00:00,414.252,0.075,1955.88,0.279,130.925,0.644,-7.468,0.419,955.198,0.078,84.49,0.719,3.058,0.494,167.505,12.33
2018-01-21 11:00:00,414.325,0.032,1955.94,0.135,131.237,0.683,-7.799,0.122,955.297,0.046,84.199,0.717,2.329,0.609,153.822,11.873
2018-01-21 12:00:00,414.311,0.014,1955.59,0.163,131.153,0.577,-7.866,0.164,955.128,0.03,83.043,1.113,2.603,0.507,161.428,16.058
2018-01-21 13:00:00,414.25,0.065,1954.9,0.486,130.972,0.726,-7.907,0.232,955.115,0.033,82.113,1.163,2.784,0.587,154.882,7.673
2018-01-21 14:00:00,414.047,0.117,1953.48,0.728,130.531,0.972,-7.63,0.369,955.1,0.032,78.289,2.972,2.834,0.819,148.044,16.554
2018-01-21 15:00:00,414.187,0.077,1954.35,0.533,132.383,0.686,-8.052,0.392,955.044,0.024,82.235,4.346,3.894,0.759,151.06,10.728
2018-01-21 16:00:00,414.049,0.079,1953.34,0.51,131.857,0.744,-7.558,0.47,955.09,0.039,74.915,4.29,2.813,0.863,153.76,15.923
2018-01-21 17:00:00,413.802,0.134,1951.49,0.916,130.214,1.003,-6.729,0.616,955.119,0.026,67.851,4.685,2.249,0.489,161.31,17.153
2018-01-21 18:00:00,413.867,0.071,1951.63,0.555,131.117,1.038,-6.429,0.332,955.106,0.054,69.647,3.06,2.318,0.451,145.162,16.985
2018-01-21 19:00:00,413.755,0.062,1950.52,0.47,131.184,0.689,-6.092,0.221,955.02,0.041,75.539,1.12,3.385,0.606,156.235,12.445
2018-01-21 20:00:00,413.765,0.088,1951.53,0.807,132.765,1.014,-5.498,0.315,955.066,0.033,75.198,1.178,2.949,0.475,153.372,12.599
2018-01-21 21:00:00,413.799,0.046,1952.74,0.515,134.657,1.044,-5.162,0.365,955.042,0.048,72.561,2.435,2.513,0.466,162.231,9.677
2018-01-21 22:00:00,414.127,0.142,1956.35,1.532,139.129,2.091,-5.102,0.124,954.824,0.09,68.675,1.479,3.965,0.62,163.048,7.985
2018-01-21 23:00:00,414.334,0.027,1958.56,0.309,142.228,1.165,-5.141,0.102,954.672,0.033,67.108,0.466,4.305,0.615,162.943,6.219
2018-01-22 00:00:00,414.519,0.033,1960.78,0.412,145.01,0.897,-4.981,0.11,954.505,0.062,66.133,0.54,3.559,0.462,164.481,8.603
2018-01-22 01:00:00,414.651,0.07,1962.69,1.057,146.868,1.103,-5.191,0.197,954.361,0.038,67.594,1.084,2.83,0.556,159.583,12.336
2018-01-22 02:00:00,414.88,0.088,1965.68,1.165,148.729,0.96,-5.296,0.299,954.295,0.052,69.541,1.943,2.933,0.599,166.293,10.032
2018-01-22 03:00:00,415.09,0.035,1969.93,1.27,149.998,0.707,-5.316,0.176,954.114,0.077,71.482,0.84,3.362,0.458,163.693,9.718
2018-01-22 04:00:00,415.051,0.064,1972.09,0.499,148.964,0.914,-5.108,0.202,953.961,0.023,69.917,0.958,3.005,0.613,164.46,11.87
2018-01-22 05:00:00,414.839,0.056,1970.57,0.412,147.213,0.812,-5.269,0.235,953.823,0.057,70.152,1.802,2.479,0.505,147.224,18.044
2018-01-22 06:00:00,414.595,0.199,1969.27,1.042,144.804,1.76,-5.303,0.208,953.664,0.039,70.224,1.754,3.22,0.726,169.051,15.052
2018-01-22 07:00:00,413.664,0.212,1964.82,1.187,137.112,1.923,-5.074,0.16,953.62,0.04,68.133,1.396,4.141,1.02,167.585,9.829
2018-01-22 08:00:00,413.145,0.182,1960.48,1.896,133.263,1.614,-5.009,0.125,953.838,0.065,65.763,1.62,4.901,1.464,171.697,9.571
2018-01-22 09:00:00,412.854,0.11,1956.46,0.856,130.935,1.07,-5.103,0.321,953.891,0.044,63.943,3.019,5.037,1.393,169.381,10.39
2018-01-22 10:00:00,412.892,0.092,1956.1,0.864,131.01,0.886,-5.804,0.298,953.776,0.039,72.369,3.333,5.888,0.796,160.252,11.272
2018-01-22 11:00:00,412.465,0.216,1952.22,1.932,127.857,1.82,-5.922,0.491,953.851,0.09,74.701,6.5,5.427,1.148,151.559,13.047
2018-01-22 12:00:00,412.242,0.014,1950.33,0.118,126.322,0.757,-5.549,0.146,953.874,0.042,69.296,0.88,5.227,1.124,153.077,12.074
2018-01-22 13:00:00,412.3,0.024,1950.41,0.287,126.683,0.566,-5.611,0.146,953.771,0.08,68.455,1.273,4.75,0.675,163.284,11.235
2018-01-22 14:00:00,412.438,0.112,1951.89,1.398,127.447,1.012,-5.428,0.126,953.626,0.041,65.881,0.874,4.177,0.797,165.086,15.046
2018-01-22 15:00:00,412.638,0.043,1955.63,0.58,128.797,0.61,-5.437,0.129,953.76,0.085,67.458,0.87,4.55,1.621,155.347,21.134
2018-01-22 16:00:00,412.525,0.019,1956.89,0.575,128.19,0.75,-5.257,0.127,953.924,0.034,67.546,0.88,5.528,1.035,155.909,15.096
2018-01-22 17:00:00,412.823,0.308,1962.89,5.394,130.971,2.155,-5.579,0.186,953.961,0.035,68.26,1.36,4.233,0.909,155.923,16.953
2018-01-22 18:00:00,413.351,0.106,1973.86,2.619,134.988,1.089,-5.856,0.187,954.049,0.075,69.509,1.127,4.821,1.176,149.05,17.361
2018-01-22 19:00:00,413.587,0.033,1979.35,0.397,137.137,0.788,-5.672,0.166,954.431,0.065,67.112,1.295,3.836,1.259,152.024,17.771
2018-01-22 20:00:00,413.807,0.072,1983.15,1.522,138.404,0.836,-5.528,0.121,954.639,0.058,67.093,1.337,2.342,0.694,149.088,19.691
2018-01-22 21:00:00,413.7,0.123,1984.04,1.002,137.988,1.062,-5.481,0.136,954.851,0.081,68.917,0.801,3.991,0.887,160.776,10.774
2018-01-22 22:00:00,413.305,0.085,1979.61,1.188,135.463,0.953,-5.593,0.126,954.947,0.028,71.359,0.767,3.831,0.461,164.549,9.794
2018-01-22 23:00:00,413.048,0.055,1975.67,0.993,133.763,0.645,-5.402,0.101,955.046,0.089,70.134,0.736,3.68,0.674,163.946,7.631
2018-01-23 00:00:00,412.952,0.015,1973.75,0.221,132.923,0.61,-5.595,0.12,955.22,0.023,71.124,0.832,3.189,0.51,159.795,12.301
2018-01-23 01:00:00,412.809,0.105,1971.37,1.807,131.891,1.162,-5.508,0.205,955.244,0.028,70.571,1.626,3.91,0.833,163.474,10.603
2018-01-23 02:00:00,412.58,0.042,1966.94,1.027,130.037,0.766,-5.227,0.11,955.218,0.024,67.477,0.644,4.354,0.832,171.587,11.338
2018-01-23 03:00:00,412.437,0.036,1963.33,1.0,128.984,0.682,-5.551,0.232,955.123,0.049,70.597,2.142,4.534,0.735,160.784,10.472
2018-01-23 04:00:00,412.451,0.039,1961.57,0.436,128.852,0.829,-5.826,0.306,954.962,0.044,76.032,2.213,4.863,0.749,161.763,11.453
2018-01-23 05:00:00,412.558,0.166,1960.57,2.06,129.86,1.644,-5.654,0.337,954.897,0.061,78.948,4.499,4.795,0.78,164.747,13.028
2018-01-23 06:00:00,412.914,0.401,1960.95,3.097,133.545,3.752,-5.12,0.653,954.832,0.067,75.388,6.555,4.615,0.97,165.111,12.881
2018-01-23 07:00:00,413.557,0.136,1965.93,1.587,139.513,1.378,-4.477,0.083,954.932,0.099,69.51,0.641,4.709,1.47,162.535,23.932
2018-01-23 08:00:00,413.892,0.172,1970.67,2.2,142.007,1.86,-4.566,0.073,955.278,0.099,70.578,0.93,3.122,1.187,149.123,28.813
2018-01-23 09:00:00,414.073,0.087,1971.32,1.568,143.852,0.991,-4.648,0.091,955.563,0.079,69.121,1.214,4.707,1.24,163.247,18.168
2018-01-23 10:00:00,414.243,0.022,1975.21,0.345,145.62,0.831,-4.844,0.169,955.581,0.064,67.769,0.916,4.945,1.432,161.454,16.98
2018-01-23 11:00:00,413.756,0.056,1967.81,0.823,140.42,0.906,-5.292,0.201,955.612,0.066,70.047,2.009,4.195,1.377,162.232,21.131
2018-01-23 12:00:00,413.748,0.05,1965.55,0.711,139.818,0.719,-5.077,0.134,955.424,0.069,66.06,0.702,6.173,1.125,170.175,10.473
2018-01-23 13:00:00,413.858,0.079,1964.69,0.692,140.009,1.065,-5.315,0.141,955.334,0.043,68.068,0.861,5.541,1.143,161.925,13.63
2018-01-23 14:00:00,414.018,0.091,1965.58,0.692,141.262,1.006,-5.348,0.125,955.242,0.046,67.093,0.702,4.523,0.996,165.056,11.734
2018-01-23 15:00:00,414.237,0.064,1966.63,0.388,143.473,1.211,-5.481,0.101,955.151,0.047,68.621,0.893,3.774,0.6,162.805,10.027
2018-01-23 16:00:00,414.438,0.044,1968.1,0.593,145.963,0.817,-5.387,0.181,954.882,0.1,68.264,1.079,4.547,0.658,163.957,9.596
2018-01-23 17:00:00,414.447,0.037,1969.52,0.531,146.078,0.782,-5.194,0.124,954.588,0.119,66.928,0.86,4.603,0.996,165.855,9.57
2018-01-23 18:00:00,414.511,0.068,1972.08,1.13,146.875,0.907,-5.188,0.155,954.288,0.098,67.934,0.814,5.439,1.068,167.079,10.987
2018-01-23 19:00:00,414.756,0.067,1976.39,1.02,149.935,0.959,-5.008,0.139,954.127,0.032,67.844,0.858,4.949,0.949,167.396,12.439
2018-01-23 20:00:00,414.936,0.043,1979.19,0.709,152.56,1.065,-5.089,0.125,953.955,0.047,69.317,1.086,6.904,0.979,159.776,10.613
2018-01-23 21:00:00,415.081,0.04,1980.97,0.437,155.405,0.971,-5.055,0.134,953.825,0.081,68.846,0.611,6.684,0.769,164.53,8.665
2018-01-23 22:00:00,415.198,0.033,1981.05,0.403,157.397,0.727,-5.127,0.152,953.504,0.096,69.932,0.765,7.137,1.012,156.599,11.591
2018-01-23 23:00:00,415.251,0.016,1979.6,0.623,158.288,0.7,-5.207,0.146,953.272,0.083,70.423,1.164,5.219,1.349,157.96,15.378
2018-01-24 00:00:00,415.142,0.045,1977.68,0.478,157.438,0.979,-5.049,0.374,952.932,0.062,67.649,3.212,4.354,1.053,160.782,17.325
2018-01-24 01:00:00,415.061,0.04,1976.98,0.429,155.849,0.768,-5.698,0.343,952.714,0.06,74.958,3.191,4.853,0.844,168.15,17.88
2018-01-24 02:00:00,414.909,0.068,1975.73,0.613,154.279,0.988,-5.779,0.279,952.536,0.078,77.735,2.632,5.341,0.892,165.793,14.165
2018-01-24 03:00:00,414.848,0.087,1974.83,0.815,153.825,1.167,-5.893,0.244,952.183,0.119,82.105,2.174,5.834,1.055,160.928,12.795
2018-01-24 04:00:00,414.423,0.249,1970.97,2.195,149.808,2.6,-5.177,0.37,952.09,0.05,73.768,3.759,4.793,1.241,161.094,13.197
2018-01-24 05:00:00,413.861,0.131,1966.79,0.964,144.27,1.322,-5.154,0.274,951.98,0.047,71.96,3.028,4.645,0.622,162.937,10.796
2018-01-24 06:00:00,413.624,0.051,1964.65,0.289,142.034,0.953,-4.871,0.161,951.87,0.057,65.712,1.319,3.162,0.894,164.971,13.865
2018-01-24 07:00:00,413.458,0.043,1963.37,0.344,140.436,0.961,-4.923,0.158,951.696,0.042,62.542,2.022,2.214,0.777,158.649,25.119
2018-01-24 08:00:00,413.359,0.028,1962.68,0.086,139.332,0.713,-5.122,0.335,951.749,0.019,61.577,2.876,1.274,0.56,115.73,54.682
2018-01-24 09:00:00,413.202,0.083,1962.55,0.095,137.888,1.007,-5.916,0.431,951.714,0.039,68.858,4.232,2.629,1.146,116.312,23.771
2018-01-24 10:00:00,413.144,0.026,1962.38,0.075,137.267,0.728,-6.112,0.341,951.613,0.06,68.693,3.761,2.344,0.78,122.265,20.36
2018-01-24 11:00:00,413.158,0.012,1962.28,0.056,137.581,0.681,-6.077,0.203,951.402,0.053,66.179,1.521,1.802,0.333,122.806,28.785
2018-01-24 12:00:00,413.145,0.02,1962.13,0.084,137.411,0.667,-6.071,0.079,951.31,0.057,65.277,0.58,2.038,0.346,138.307,15.143
2018-01-24 13:00:00,413.126,0.036,1961.92,0.139,137.373,0.734,-5.938,0.175,951.061,0.059,63.696,0.964,2.314,0.325,143.033,13.141
2018-01-24 14:00:00,413.082,0.042,1961.98,0.13,136.81,0.844,-6.304,0.28,950.865,0.05,66.914,1.961,2.824,0.41,144.378,12.14
2018-01-24 15:00:00,413.028,0.012,1962.26,0.097,136.513,0.666,-6.481,0.204,950.627,0.064,71.474,1.451,2.262,0.425,133.174,10.927
2018-01-24 16:00:00,413.027,0.016,1962.35,0.093,136.374,0.764,-6.422,0.129,950.365,0.113,71.524,0.748,1.854,0.526,145.356,15.859
